URL,Title,Rating,Price_max,Price_min,Image
https://www.walmart.com/ip/MasterPieces-Cam-Newton-Carolina-100-Piece-Puzzle/49343802,MasterPieces Cam Newton Carolina 100,No rating available,7.87,7.87,https://i5.walmartimages.com/asr/76aa6032-f015-44ff-a53b-f678307fcbf5_1.89a55204f7931484c90996d4fa529ecd.jpeg
https://www.walmart.com/ip/Carolina-Panthers-C-Newton-13-Poster-Print-22-x-34/33052114,Carolina Panthers,5 out of 5,9.5,9.5,https://i5.walmartimages.com/asr/2befd349-e16f-4b83-848c-1d2dd8a0b66d_1.bce5e9a6fd64173e50a70389840f2fff.jpeg
https://www.walmart.com/ip/NFL-Players-Association-Russell-Wilson-50-x-60-Seattle-Seahawks-Players-High-Definition-Silk-Touch-Throw/50911367,"NFL Players Association Russell Wilson 50"" x 60"" Seattle Seahawks Players High Definition Silk Touch Throw",No rating available,24.99,24.99,https://i5.walmartimages.com/asr/9796816a-8173-45c9-8af9-0d576b6b6818_1.e036777714bf3fee1b8e57531f623e87.jpeg
https://www.walmart.com/ip/35986282,Russell Wilson,No rating available,7.95,7.95,https://i5.walmartimages.com/asr/a71862ba-72cf-4b5d-9e0b-36e28f4b0e2d_1.18fde02c3b0d26840150bc2fcccf89fe.jpeg
https://www.walmart.com/ip/Seattle-Seahawks-Russell-Wilson-2017-Calendar/52609584,Seattle Seahawks Russell Wilson 2017 Calendar,No rating available,16.99,16.99,https://i5.walmartimages.com/asr/2dea7e3b-84bf-4025-9319-045934765611_1.56845bd7f807aba1e08a7004932bd3a5.jpeg
https://www.walmart.com/ip/Seattle-Seahawks-Official-NFL-11-inch-x-17-inch-Russell-Wilson-Beveled-Wood-Sign-by-Wincraft/45641111,Seattle Seahawks Official NFL 11 inch x 17 inch Russell Wilson Beveled Wood Sign by Wincraft,No rating available,24.99,24.99,https://i5.walmartimages.com/asr/fece7b3f-d1f7-4f29-b003-6c5e4666bfd6_1.97c9b8fe0580cec9034b03954402aca6.jpeg
https://www.walmart.com/ip/Majestic-Mens-Russell-Wilson-Seattle-Seahawks-Receiver-T-Big-and-Tall-Sizing/117000310,"Majestic Mens Russell Wilson Seattle Seahawks Receiver T, Big and Tall Sizing",No rating available,38.95,38.95,https://i5.walmartimages.com/asr/c84a95d4-37a5-46ec-b094-d9da996d38b6_1.362ecc4f2a387e643ec84195d01c9202.jpeg
https://www.walmart.com/ip/Dak-Prescott-UnAuto-Custom-White-Pro-Style-Football-Jersey-Size-X-Large/179826389,Dak Prescott UnAuto Custom White Pro Style Football Jersey Size X,No rating available,69.0,69.0,https://i5.walmartimages.com/asr/515dba23-5fb0-488d-889f-297b5885e0ca_1.11c39a3029e4c283fd7046fc07148ff0.jpeg
https://www.walmart.com/ip/Dak-Prescott-2016-Action-Photo-Print-8-x-10/160497493,Dak Prescott 2016 Action Photo Print (8 x 10),No rating available,9.5,9.5,https://i5.walmartimages.com/asr/987a9fea-df25-418a-b9ad-c30b4c48bf0f_1.b6f10f49dea45792a64c07b8b785720d.jpeg
https://www.walmart.com/ip/Dak-Prescott-Ticket-Bronze-Coin-Acrylic-Desk-Top/165997637,Dak Prescott Ticket & Bronze Coin Acrylic Desk Top,No rating available,39.99,39.99,https://i5.walmartimages.com/asr/592bf7cb-0c4e-4826-bc8b-034dfae6a4c8_1.c84b111d4c23827b768728cfa57306e9.jpeg
https://www.walmart.com/ip/Dak-Prescott-2016-Action-Photo-Print-8-x-10/140306806,Dak Prescott 2016 Action Photo Print (8 x 10),No rating available,9.5,9.5,https://i5.walmartimages.com/asr/6f74b2c8-fbdb-4bce-ba43-17e710ab261d_1.d37339d27b8178270279276ec2bbbc91.jpeg
https://www.walmart.com/ip/Dak-Prescott-2016-Action-Photo-Print-8-x-10/143288336,Dak Prescott 2016 Action Photo Print (8 x 10),No rating available,9.5,9.5,https://i5.walmartimages.com/asr/0727fd75-5eb7-49e4-af1b-1f55c0c5735e_1.c1260d1342a127de3862c5cbc73fef61.jpeg
https://www.walmart.com/ip/NFL-Denver-Broncos-Peyton-Manning-Alternate-Jersey-10-Plush-Figure/48633191,"NFL Denver Broncos Peyton Manning Alternate Jersey 10"" Plush Figure",No rating available,17.99,17.99,https://i5.walmartimages.com/asr/782b56b7-8406-4c39-98d6-42befdfb0895_1.6c4c991b549d7283905144c3a57ae074.jpeg
https://www.walmart.com/ip/DISCONTINUED-PER-VENDOR-12-15/47919839,Fathead NFL Peyton Manning 2015 Home,No rating available,13.99,13.99,https://i5.walmartimages.com/asr/7aa97f4c-fa93-4542-a64a-9ab90899989a_1.b2836dd24f15be4d10ee003ca6ddc4bf.jpeg
https://www.walmart.com/ip/Peyton-Manning-Denver-Broncos-Majestic-NFL-Career-Achievements-Men-s-T-Shirt/164871329,"Peyton Manning Denver Broncos Majestic NFL ""Career Achievements"" Men's T",No rating available,24.95,24.95,https://i5.walmartimages.com/asr/01426b75-491d-49fa-9bf8-8883aa30ea36_1.f31374e0b066d3135c8b4e98941a965d.jpeg
https://www.walmart.com/ip/Peyton-Manning-2013-Action-Sports-Photo-8-x-10/30794868,Peyton Manning 2013 Action Sports Photo (8 x 10),No rating available,16.15,16.15,https://i5.walmartimages.com/asr/626d4d7e-4272-4856-a0ce-3a4d524990ac_1.0f561d80b080798dc1376701e64cd4b6.jpeg
https://www.walmart.com/ip/Peyton-Manning/52940628,Peyton Manning,No rating available,27.07,27.07,https://i5.walmartimages.com/asr/eba75359-d065-4d26-ac10-20f9e6665b80_1.067f3a7a4a31c967e2ed59e89b43bbbf.jpeg
https://www.walmart.com/ip/Manchester-United-Official-SOCCER-11-x15-Garden-Flag/40852630,Manchester United Official PREMIER LEAGUE 11 inch x 15 inch Garden Flag by Wincraft,No rating available,10.58,10.58,https://i5.walmartimages.com/asr/3b8bc00d-6689-44fb-b985-04f936548b1c_1.fca9a32f96cb525dc0f34fab1e959d26.jpeg
https://www.walmart.com/ip/Manchester-United-Official-SOCCER-2-inch-Key-Chain-Keychain-by-Wincraft/46106631,Manchester United Official PREMIER LEAGUE 2 inch Key Chain Keychain by Wincraft,5 out of 5,8.47,8.47,https://i5.walmartimages.com/asr/1810ee0d-6811-437c-b918-718f4f688dba_1.8d94687d7316431c1877dcf032e96a4a.jpeg
https://www.walmart.com/ip/Manchester-United/52942747,Manchester United,No rating available,37.72,37.72,https://i5.walmartimages.com/asr/530c37d2-4b52-4c5b-9206-ee752786cdc6_1.c04d4c977287d854147e22ad7d83fb1b.jpeg
https://www.walmart.com/ip/Leading-Learning-from-Life-and-My-Years-at-Manchester-United/52100451,Leading: Learning from Life and My Years at Manchester United,No rating available,16.0,16.0,https://i5.walmartimages.com/asr/206482a5-18da-4adb-bbf8-2d792adf3004_1.ff6036f8c7701c3580187e70767dbf33.jpeg
https://www.walmart.com/ip/Manchester-United-Futbol-Soccer-Hat-Red-White/110035769,Manchester United Futbol Soccer Hat,No rating available,13.95,13.95,https://i5.walmartimages.com/asr/2e6adba6-c4ce-4c38-a3df-65cab913a781_1.ed0e84153cc355525cd7dbc71669a005.jpeg
https://www.walmart.com/ip/Arsenal-Greatest-Goals/46588423,Arsenal the Greatest Goals,No rating available,13.9,13.9,https://i5.walmartimages.com/asr/2eb46102-1299-4a41-881a-6b4c32b72423_1.2b29f3fb11770cbb56ddd15e82fc5667.jpeg
https://www.walmart.com/ip/Arsenal-Soccer-Shoes-Zipper-Bag-Red/115764065,Arsenal Soccer Shoes Zipper Bag,No rating available,10.95,10.95,https://i5.walmartimages.com/asr/5f52e536-d69b-429d-b8ab-9d6c6a626964_1.6124640a8b820d66fb4ad7a9c42caa2c.jpeg
https://www.walmart.com/ip/Puma-Arsenal-Crest-T-Shirt-Soccer-Fan-Tee-Mens/150046658,Puma Arsenal Crest T,No rating available,30.0,30.0,https://i5.walmartimages.com/asr/fbb1ce16-e7f1-4afe-a93a-d51af5eecf88_1.304338f1cc365d9d35a84640b0fd7b28.jpeg
https://www.walmart.com/ip/Arsenal-The-Gunners-Futbol-Soccer-Socks-4-Pairs/193554697,Arsenal The Gunners Futbol Soccer Socks 4 Pairs,No rating available,9.95,9.95,https://i5.walmartimages.com/asr/c44045be-892a-4a5a-b977-abcbc77251cb_1.3e217140afc38b60b290a09b59ea8e4a.jpeg
https://www.walmart.com/ip/Rebels-For-The-Cause-The-Alternative-History-Of-Arsenal-Football-Club/3362463,Rebels For The Cause: The Alternative History Of Arsenal Football Club,No rating available,12.23,12.23,https://i5.walmartimages.com/asr/74384d84-01c2-40cf-847d-c91608afdac7_1.43e8fcb1a9fd35e104059b729a72cad5.jpeg
https://www.walmart.com/ip/Barcelona-Vintage-Soccer-Crest-T-shirt/183277817,Barcelona Vintage Soccer Crest T,No rating available,30.0,28.0,https://i5.walmartimages.com/asr/b93149d5-26bd-4fbb-a792-ccfc775dd795_1.3998ee3bb9ca3f1dfb64a6cff20d2c56.jpeg
https://www.walmart.com/ip/Barcelona-True-Champions-Drapery-Panels/43299560,Barcelona 'True Champions' Drapery Panels,5 out of 5,28.33,28.33,https://i5.walmartimages.com/asr/f469db68-90c5-424c-bf78-3dac98ef0ab3_1.3810b7428d8a2e8856549f7fad53f43a.jpeg
https://www.walmart.com/ip/FC-Barcelona-Authentic-Official-Licensed-Soccer-Drawstring-Cinch-Bag-04/150889405,FC Barcelona Authentic Official Licensed Soccer Drawstring Cinch Bag 04,No rating available,19.49,19.49,https://i5.walmartimages.com/asr/6a538e7a-8fe3-4eb3-a05a-8bd820336945_1.85bb1289bd0003736b069b1ab97d3ff8.jpeg
https://www.walmart.com/ip/Trends-Fc-Barcelona-Logo-14/112915673,FC Barcelona Club Logo Soccer Sports Poster 34x22,No rating available,7.83,7.83,https://i5.walmartimages.com/asr/a0d40863-6ab5-4bf6-938f-d283ba4f4a67_1.e01d199bb01cd7e0d97165725ed6fd40.jpeg
https://www.walmart.com/ip/FCB-Barcelona-Premier-Futbol-Soccer-Hat-Cap-Blue-Red-Rimmed/153854868,FCB Barcelona Premier Futbol Soccer Hat Cap,No rating available,16.99,16.99,https://i5.walmartimages.com/asr/da2d6ab0-d4e9-46b6-8ed2-5c2e1401f5ff_1.7f9b5bd7003b2551c1bcc559dcc6254a.jpeg
https://www.walmart.com/ip/Real-Madrid-Soccer-Futbol-Adidas-Authentic-S386-Jacquard-Team-Scarf/146605747,Real Madrid Soccer Futbol Adidas Authentic S386 Jacquard Team Scarf,No rating available,14.95,14.95,https://i5.walmartimages.com/asr/37f0e2ca-1643-4345-96b3-05f3fa4cebf1_1.f0c8157e529d181a16b9e6e78e8145c1.jpeg
https://www.walmart.com/ip/Real-Madrid-FC-Adidas-Team-Crest-Men-s-S-S-Performance-T-Shirt-Blue/121383869,"Real Madrid FC Adidas ""Team Crest"" Men's S/S Performance T",No rating available,29.95,29.95,https://i5.walmartimages.com/asr/b91acd80-d8fa-4795-bf81-bb6530186b8f_1.ac41aedda9b61c117720434eecf2faf4.jpeg
https://www.walmart.com/ip/Real-Madrid/48449310,Real Madrid,No rating available,10.15,10.15,https://i5.walmartimages.com/asr/e0adb846-7c33-4a18-97ea-2c00e58f4a91_1.b0e25ed642f6ba305cce2871738532f5.jpeg
https://www.walmart.com/ip/Adidas-Real-Madrid-3-Stripes-Cap-AA1046/174747357,Adidas Real Madrid 3,No rating available,33.0,33.0,https://i5.walmartimages.com/asr/571b4319-87a0-4ec2-bb03-1d93798e7f3f_1.19a036e15187fff2e0aebd9d8a8eb478.jpeg
https://www.walmart.com/ip/Trends-Real-Madrid-Group-15/120827257,Real Madrid Team Group Soccer Sports Poster 22x34,No rating available,8.31,8.31,https://i5.walmartimages.com/asr/65e5a675-4470-4e3e-a49f-a95d14a308e3_1.528fdb9caecf6efd3a90666c645e101e.jpeg
https://www.walmart.com/ip/Chelsea-FC-Collage-Players-Soccer-Sports-Poster-24x36/143162092,Chelsea FC Collage Players Soccer Sports Poster 24x36,No rating available,5.99,5.99,https://i5.walmartimages.com/asr/d4f02304-2919-41a7-8999-f1ac87ab09eb_1.95b01c300451c40fb4b6e039c8092d5e.jpeg
https://www.walmart.com/ip/Soccer-UK-CFC-SL-Chelsea-Football-Club-Cufflinks/49164642,Soccer UK,No rating available,38.04,38.04,https://i5.walmartimages.com/asr/961c2514-1660-4788-8867-57ad93d7c465_1.ec3d41cf8366ef0a82220eef3340b241.jpeg
https://www.walmart.com/ip/Chelsea-FC-Soccer-Club-27-x-37-Vertical-Flag/100650681,"Chelsea FC Soccer Club 27"" x 37"" Vertical Flag",No rating available,24.99,24.99,https://i5.walmartimages.com/asr/a960329e-2f08-4665-a761-b8adeb55f4f1_1.ee8e06b553c65190edc8efe9fda08de7.jpeg
https://www.walmart.com/ip/Chelsea-FC-Official-Soccer-Key-Ring-by-Wincraft-25909/40851607,Chelsea FC Spinner Keychain (WC),No rating available,4.45,4.45,https://i5.walmartimages.com/asr/d8b5df25-e302-4bcf-ade0-a3850916492a_1.abf71b95b55d93c22acca9884c22769a.jpeg
https://www.walmart.com/ip/Chelsea-Football-Club-Adidas-Team-Crest-Men-s-S-S-Performance-T-Shirt-Blue/142024860,"Chelsea Football Club Adidas ""Team Crest"" Men's S/S Performance T",No rating available,29.95,29.95,https://i5.walmartimages.com/asr/de0ee655-d246-4881-9a95-8bd74b4627ce_1.099f59424cba00f2a805ceea43da351d.jpeg
https://www.walmart.com/ip/Wayne-Rooney-Boots-of-Gold/23463260,Wayne Rooney: Boots of Gold,No rating available,15.95,15.95,https://i5.walmartimages.com/asr/0db6c0d8-caf5-4683-9405-5a3808c91287_1.107b13ff09d8c2fc2712d366b6bdb21b.jpeg
https://www.walmart.com/ip/Wayne-Rooney-My-Story/8101690,Wayne Rooney: My Story,No rating available,11.95,11.95,https://i5.walmartimages.com/asr/e84cd617-4cc7-421b-be7b-3e635bfe1365_1.5bb7ca55a362eadac983cb02a0be8e62.jpeg
https://www.walmart.com/ip/Manchester-United-Wayne-Rooney-Soccer-Sports-Poster-24x36/146536221,Manchester United Wayne Rooney Soccer Sports Poster 24x36,No rating available,5.99,5.99,https://i5.walmartimages.com/asr/2f3e69fc-92fa-4b43-89ff-d5b394ed2ef2_1.ac77f885f2a4949cc0779e909ebfc430.jpeg
https://www.walmart.com/ip/Manchester-UTD-Rooney-1415-Poster-Print-24-x-36/46394571,Manchester UTD Rooney 1415 Poster Print (24 x 36),No rating available,9.5,9.5,https://i5.walmartimages.com/asr/04ddb4dc-23b3-4ae5-b5ab-00cf13a19ab7_1.e764fbc370273a00cee019b5cda83d09.jpeg
https://www.walmart.com/ip/Manchester-United-Rooney-Goal-Poster-Print-36-X-24/42695449,Manchester United Rooney Goal Poster Print (36 X 24),No rating available,9.5,9.5,https://i5.walmartimages.com/asr/9a1a0081-f7f4-47cd-a0a2-56de5d149638_1.7331af672cf34db3eb562719233a9bc8.jpeg
https://www.walmart.com/ip/Messi-A-Biography/21048587,Messi: A Biography,No rating available,11.35,11.35,https://i5.walmartimages.com/asr/716721be-081a-4a75-800b-240fa662d560_1.a78591435f54ef58d9b45b4726a44c95.jpeg
https://www.walmart.com/ip/Lionel-Messi-The-Rise-to-Stardom/53244713,Lionel Messi: The Rise to Stardom.,No rating available,12.99,12.99,https://i5.walmartimages.com/asr/c5c0ce54-4bbd-4b78-a92c-dc8f64d62b45_1.bd123f5e52079abad437f967137d30b8.jpeg
https://www.walmart.com/ip/Lionel-Messi-Fathead-Jr./30651685,Fathead Lionel Messi Wall Decal,No rating available,39.99,39.99,https://i5.walmartimages.com/asr/8918cd94-d131-41b5-aec1-1f4b4b92e859_1.64ba4466cc5dce5ee3353dd3df173a23.jpeg
https://www.walmart.com/ip/Midway-Memorabilia-messi-cards-Lionel-Messi-Soccer-FIFA-2-card-frame/49695675,Midway Memorabilia messi_cards Lionel Messi Soccer FIFA 2 card frame,No rating available,43.7,43.7,https://i5.walmartimages.com/asr/b08cf796-e404-4cca-9d81-6e822069bb25_1.da42d1dc9658547f0e59c03c26f0b88c.jpeg
https://www.walmart.com/ip/Trends-Fc-Barcelona-L-Messi-16/138467056,FC Barcelona Lionel Messi 2016 Soccer Sports Poster 24x36,5 out of 5,5.99,5.99,https://i5.walmartimages.com/asr/96926dc2-6e83-41df-9135-f342dabaffc1_1.171004854dc775df12b6b2696609e85d.jpeg
https://www.walmart.com/ip/Mesut-Zil-Superstar/53660814,Mesut Zil Superstar,No rating available,12.5,12.5,https://i5.walmartimages.com/asr/42e0468c-7c69-481d-85b1-10bc2d62d134_1.504234fe26b3caa4aaffe66a0791317f.jpeg
https://www.walmart.com/ip/SOCCER-Mesut-Ozil-2013-Arsenal-RealBig-66-66130/197153851,SOCCER Mesut Ozil 2013 Arsenal RealBig 66,No rating available,99.99,99.99,https://i5.walmartimages.com/asr/3e3b92ca-581f-491b-81ef-45edb22acde9_1.77d8148ae4807a705a1d1078f39f7d60.jpeg
https://www.walmart.com/ip/Ronaldo/47360258,Ronaldo,5 out of 5,9.88,9.88,https://i5.walmartimages.com/asr/362e4d61-a920-4826-a5c0-6c707e7e7ab0_1.031b8a1d1e9d8df150aa3f8e55cd3d4e.jpeg
https://www.walmart.com/ip/Ronaldo-Change-the-Game-Poster-Print-24-x-36/36022252,Ronaldo,No rating available,9.5,9.5,https://i5.walmartimages.com/asr/7a582fb2-7cc6-4e47-8919-044e3c7d18e9_1.0b18b812696d94f438b96a76b88e89b3.jpeg
https://www.walmart.com/ip/Midway-Memorabilia-ronaldo-cards-Cristiano-Ronald-Soccer-FIFA-2-card-frame/49693173,Midway Memorabilia ronaldo_cards Cristiano Ronald Soccer FIFA 2 card frame,No rating available,43.7,43.7,https://i5.walmartimages.com/asr/b0f6d17c-1c51-4d80-874c-bebb430e761d_1.42292290070578192cdd18365031a1b9.jpeg
https://www.walmart.com/ip/Ronaldo-Rise-of-the-Legend-the-Incredible-Story-of-One-of-the-Best-Soccer-Players-in-the-World/53247211,Ronaldo: Rise of the Legend. the Incredible Story of One of the Best Soccer Players in the World.,No rating available,12.99,12.99,https://i5.walmartimages.com/asr/797f4e0f-770f-4dd5-995f-6be3172f5524_1.c15c0da3ce3673b43e084a5c8bd0bb22.jpeg
https://www.walmart.com/ip/Real-Madrid-Cristiano-Ronaldo-15-Poster-Print-22-x-34/48175285,Real Madrid,No rating available,9.5,9.5,https://i5.walmartimages.com/asr/cd75a14d-8283-4dd9-aa77-fdac043dc30d_1.fe21bbc8c48aad8cfe494aeb1dae57c0.jpeg
https://www.walmart.com/ip/FC-Barcelona-Neymar-Jr-15-Poster-Print-22-x-34/49406051,FC Barcelona,No rating available,9.5,9.5,https://i5.walmartimages.com/asr/749902f9-30e4-4307-b838-37bf4a6c50a8_1.e6a571d81b2550397d50611c03e40aae.jpeg
https://www.walmart.com/ip/Neymar-2017-The-Unstoppable-Rise-of-Barcelona-s-Brazilian-Superstar/54293377,Neymar 2017: The Unstoppable Rise of Barcelona's Brazilian Superstar,No rating available,10.95,10.95,https://i5.walmartimages.com/asr/6f8a4cc0-b4db-4754-8004-6b426416fb6a_1.7f6e17c00e1d3b973c6856494c4603a4.jpeg
https://www.walmart.com/ip/Neymar-Immortality-Poster-Print-24-x-36/36022682,Neymar,No rating available,10.45,10.45,https://i5.walmartimages.com/asr/51141b41-13b2-4f9f-a086-e8f0783cf8ab_1.86b57add7e166c3914871cbb1a78d123.jpeg
https://www.walmart.com/ip/Midway-Memorabilia-neymar-8x10-brazil-Neymar-Junior-Team-Brazil-FIFA-Soccer-8-x-10-Frame/104308722,Midway Memorabilia neymar,No rating available,79.1,79.1,https://i5.walmartimages.com/asr/2b58b9b5-3cff-4979-9c97-0118b387ed26_1.622771993abb4d1c9bf71b1490179989.jpeg
https://www.walmart.com/ip/42082603,Neymar: The New Pele,No rating available,11.73,11.73,https://i5.walmartimages.com/asr/28e0fd9e-3f18-43da-86d7-20e0f000e741_1.935f9889bf6dadbe9b1f2f11044c4526.jpeg
https://www.walmart.com/ip/NCAA-USC-Trojans-Men-s-Quarter-Graphic-Tee/52490725,NCAA USC Trojans Men's Quarter Graphic Tee,5 out of 5,8.47,8.47,https://i5.walmartimages.com/asr/169bf15b-be71-4872-b2c4-ade7be90a8be_1.a1d827d6d1d91b52d55f7fdb8c6a930f.jpeg
https://www.walmart.com/ip/NCAA-USC-Trojans-Adjustable-Cap/52490124,NCAA USC Trojans Adjustable Cap,No rating available,9.47,9.47,https://i5.walmartimages.com/asr/779d69a1-5eef-4697-b69d-7d2335f81f5b_1.e1bbf6be19eccb7442398211be8ae897.jpeg
https://www.walmart.com/ip/USC-Trojans-Table-Cover/45920664,USC Trojans Table Cover,No rating available,4.2,4.2,https://i5.walmartimages.com/asr/6dfdf20a-66ba-4135-8372-1ce06586e57f_1.e63ae0b88f5257e91cdbc6043081421c.jpeg
https://www.walmart.com/ip/NCAA-USC-Trojans-Playbook-Backpack/54010904,"NCAA USC Trojans ""Playbook"" Backpack",No rating available,14.88,14.88,https://i5.walmartimages.com/asr/0ce5603e-4126-492c-8cd1-08a55c8fe728_1.8cc832b6019dcd6f307d931e652e646d.jpeg
https://www.walmart.com/ip/Mr.-Bar-B-Q-NCAA-Grill-Cover-and-Grill-Mat-Set-USC-Trojans/51104334,Mr. Bar,No rating available,73.99,73.99,https://i5.walmartimages.com/asr/aded763b-c72e-4f99-b221-09cd6d847611_1.724ca8e89cb6404993d98c8cd35c6c1e.jpeg
https://www.walmart.com/ip/NCAA-Anthem-Twin-Sheet-Set-Ohio-State/37313177,NCAA Ohio State Buckeyes Sheet Set,5 out of 5,48.98,34.2,https://i5.walmartimages.com/asr/5b5ba5fc-045b-46ba-8543-10df8881c6f3_1.5480695a2bc0762579fe0f25e8bb8b0e.jpeg
https://www.walmart.com/ip/Ohio-State-Buckeyes-Tumbler-Square-Insulated-16oz/145568157,Ohio State Buckeyes Tumbler,No rating available,17.99,17.99,https://i5.walmartimages.com/asr/0c4e6bc7-fddd-4294-8ad5-0b906b6990d5_1.8b2169c9a1557551a605805f0e5a0e72.jpeg
https://www.walmart.com/ip/BSI-Products-83655-Ncaa-Ohio-State-Buckeyes-2-Sided-Garden-Flag/47880371,Ohio State Buckeyes 2,5 out of 5,15.2,15.2,https://i5.walmartimages.com/asr/c51b1517-5d50-499d-8e96-afe86cbd545c_1.490de83d4073c933b0daeb2414d3c714.jpeg
https://www.walmart.com/ip/NCAA-Nations-Banner-Ohio-State-University-Buckeyes/23750382,Ohio State Buckeyes Official NCAA 14 inch X 22 inch Team Nation Banner Flag by Winning Streak,No rating available,23.91,23.91,https://i5.walmartimages.com/asr/60bdaaaf-8e81-49e4-b4f0-376a299782fc_1.d484a62e8178faad4b31162fc0aeffb0.jpeg
https://www.walmart.com/ip/Ohio-State-Buckeyes-14-oz-Mocha-Coffee-Mug/164955967,Ohio State Buckeyes Coffee Mug,No rating available,20.15,20.15,https://i5.walmartimages.com/asr/f695cf01-8ac7-444c-a81a-584a96279ca0_1.270bb6efe27ab591c1b987d38c37a0f8.jpeg
https://www.walmart.com/ip/NCAA-Men-s-Alabama-Crimson-Tide-Home-Cap/47335539,NCAA Men's Alabama Crimson Tide Home Cap,No rating available,9.47,9.47,https://i5.walmartimages.com/asr/3c16242b-58d4-455b-bf33-c4f25c610134_1.ace89f9112386921b011f8752867ab14.jpeg
https://www.walmart.com/ip/NCAA-Alabama-Crimson-Tide-Traction-55-x-70-Silk-Touch-Throw/50988235,"NCAA Alabama Crimson Tide ""Traction"" 55"" x 70"" Silk Touch Throw",5 out of 5,19.94,19.94,https://i5.walmartimages.com/asr/d08cdc93-28d2-4131-ab21-9bf01586555a_1.feb6e8a53f23f45c1685d8e939c2bc1d.jpeg
https://www.walmart.com/ip/Alabama-Anthem-Twin-Sheet-Set/32802456,NCAA Alabama Crimson Tide Sheet Set,3.7 out of 5,48.98,30.5,https://i5.walmartimages.com/asr/140eb40b-d61a-41db-98dd-4a473e335ff0_1.6c6be14a52e3ac845cba14443a361b1f.jpeg
https://www.walmart.com/ip/Russell-NCAA-Alabama-Crimson-Tide-Men-s-Impact-Pullover-Hoodie/45452990?wpa_bd=1478654224070&wpa_ref_id=s_8cc012d7-35dd-4501-8900-e17e6d454c80&wpa_aux_info=__aux_info__&wpa_tag=__tag__&wpa_pos=5&wpa_plmt=__plmt__&wpa_aduid=__aduid__,Russell NCAA Alabama Crimson Tide Men's Impact Pullover ie,No rating available,29.94,29.94,https://i5.walmartimages.com/asr/d3937dbc-d0f7-4771-92b3-0b5ae5467f1c_1.4c0e2336131fd3aa5d12c29395464b27.jpeg
https://www.walmart.com/ip/Alabama-Crimson-Tide-Magnetic-Money-Clip/15847118,NCAA,No rating available,21.45,21.45,https://i5.walmartimages.com/asr/ba1ace7d-47fd-4f85-ad31-ff1ceb1de2b5_1.a129e2b2603bef1b830384be0ab7dae6.jpeg
https://www.walmart.com/ip/NCAA-Washington-Huskies-50-x-60-Fleece-Throw/44680299,"NCAA Washington Huskies 50"" x 60"" Fleece Throw",No rating available,14.5,14.5,https://i5.walmartimages.com/asr/59c1ee64-4499-4f33-8f5c-c18b4ffbd298_1.4f25cb7ae50d76b2321b3887c66251e6.jpeg
https://www.walmart.com/ip/Russell-NCAA-Washington-Huskies-Big-Men-s-Classic-Cotton-T-Shirt/47498921,Russell NCAA Washington Huskies Big Men's Classic Cotton T,No rating available,10.47,10.47,https://i5.walmartimages.com/asr/8c2e6753-b9da-4b55-bd21-e588d88c4ea9_1.e5367a8c9083c2805a49d34e83ca3d2a.jpeg
https://www.walmart.com/ip/NCAA-Men-s-Washington-Huskies-Team-Color-Cap/54059677,NCAA Men's Washington Huskies Team Color Cap,No rating available,9.47,9.47,https://i5.walmartimages.com/asr/fa7e4a0c-0106-4ab9-9e4f-8f65b9de16a5_1.d7d49526e1c6936cac55185e5b887415.jpeg
https://www.walmart.com/ip/NCAA-Forever-Collectibles-Reversible-Split-Logo-Scarf-University-of-Washington-Huskies/47839817,"NCAA Forever Collectibles Reversible Split Logo Scarf, University of Washington Huskies",No rating available,18.57,18.57,https://i5.walmartimages.com/asr/55d83aca-2988-43ca-9946-0aa348735863_1.3402010002b4cb4feef3ccf799361611.jpeg
https://www.walmart.com/ip/Washington-Huskies-Cutter-Youth-Purple-Hoodie-Sweatshirt-Jacket/147135551,Washington Huskies Cutter Youth Purple Hoodie Sweatshirt Jacket,No rating available,39.99,39.99,https://i5.walmartimages.com/asr/557f6f88-4c3c-42ef-858e-25acabc5d73d_1.266b747ade0efa2f38709642160e6760.jpeg
https://www.walmart.com/ip/Ucla-Bruins-California-Los-Angeles-Bruins-Pennant/173861479,UCLA Bruins Official NCAA 12 inch x 30 inch Felt Pennant by Wincraft,No rating available,5.59,5.59,https://i5.walmartimages.com/asr/0f8ff908-432c-41a6-8e21-5d94c367890b_1.8a49a2b8b678eb40f7777fab91ead4ee.jpeg
https://www.walmart.com/ip/NCAA-045-UCLA-Bruins-Beast-Series-Watch/22295139,Game Time NCAA Men's University of California Bruins UCLA Beast Series Watch,No rating available,38.46,38.46,https://i5.walmartimages.com/asr/0e117047-48e1-41fd-a1d3-dc98a3733079_1.ef2109fcd87eded6354e9b50313a3856.jpeg
https://www.walmart.com/ip/Mugzie-16-Oz-Stainless-Steel-Travel-Mug-with-Insulated-Wetsuit-Cover-NCAA-UCLA-Bruins/194813962,Mugzie 16,No rating available,19.95,19.95,https://i5.walmartimages.com/asr/2e0b7378-7cd0-4968-8519-2a899a7f37d9_1.1de87e4d61bce6d912b125fd46418ff3.jpeg
